,player,position,team,age,birth_year,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,miscontrols,dispossessed,passes_received,progressive_passes_received,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,games,games_starts,minutes,goals_pens,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,npxg_xg_assist,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90
185,Romario Ibarra,MF,Ecuador,28-085,1994,0.8,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1,1.0,2.0,0.0,1.0,1.32,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,3.0,0.0,1.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,71.4,121.0,32.0,7.0,11.0,63.6,2.0,2.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,1.0,4.0,13.0,7.0,2.0,23.0,1.0,1.0,100.0,3.0,1.0,14.0,4.0,0,2,1,50.0,2.65,1.32,0.0,0.0,23.2,0.0,0,0,0.1,0.1,0.07,-0.1,-0.1,2,1,68,0,0.0,0.0,0.0,0.0,0.0,0.1,0.19,0.0,0.19,0.19,0.19
186,Rubin Colwill,MF,Wales,20-235,2002,0.1,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0.0,0.0,0.0,2.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,50.0,26.0,12.0,2.0,2.0,100.0,0.0,0.0,,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,3.0,2.0,0.0,6.0,0.0,0.0,,0.0,0.0,3.0,0.0,0,1,0,0.0,9.0,0.0,0.0,,25.1,0.0,0,0,0.0,0.0,0.02,0.0,0.0,1,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21,0.21,0.21
187,Rúben Neves,MF,Portugal,25-280,1997,3.0,2.0,1,0.0,0.0,2.0,0.0,6.0,0.0,6.0,3.0,1.0,2.0,3,5.0,5.0,0.0,6.0,2.01,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,5,2,0,2,0.0,0.0,0,12.0,2.0,3.0,40.0,257.0,251.0,5.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,235.0,1.0,3.0,91.4,4772.0,1089.0,84.0,84.0,100.0,112.0,118.0,94.9,37.0,46.0,80.4,0,0.0,0.1,0.0,2.0,23.0,2.0,0.0,13.0,275.0,7.0,68.0,173.0,34.0,1.0,275.0,0.0,0.0,,1.0,1.0,220.0,1.0,0,2,0,0.0,0.67,0.0,0.0,,27.0,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,5,4,268,0,0.0,0.0,0.0,0.0,0.0,0.1,0.03,0.01,0.04,0.03,0.04
188,Saeid Ezatolahi,MF,IR Iran,26-078,1996,2.4,6.0,1,1.0,3.0,2.0,2.0,8.0,25.0,6.0,3.0,0.0,3.0,2,8.0,4.0,0.0,4.0,1.66,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,5,0,4,0.0,0.0,0,17.0,6.0,4.0,60.0,88.0,83.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,1.0,75.0,1382.0,474.0,26.0,30.0,86.7,25.0,34.0,73.5,14.0,22.0,63.6,0,0.2,0.4,-0.2,2.0,7.0,4.0,1.0,4.0,115.0,6.0,33.0,66.0,20.0,1.0,115.0,0.0,1.0,0.0,5.0,0.0,62.0,1.0,0,3,1,33.3,1.24,0.41,0.0,0.0,29.4,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,3,2,217,0,0.0,0.0,0.0,0.0,0.0,0.3,0.04,0.08,0.12,0.04,0.12
189,Salem Al-Dawsari,MF,Saudi Arabia,31-121,1991,3.0,5.0,4,3.0,2.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,1,6.0,2.0,0.0,15.0,5.0,10.0,1.0,1.0,2.0,1.0,0.0,1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,3,3,0,3,0.0,0.0,0,16.0,1.0,1.0,50.0,111.0,104.0,5.0,3.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,86.0,2.0,5.0,77.5,1344.0,355.0,44.0,52.0,84.6,25.0,29.0,86.2,9.0,14.0,64.3,0,0.2,0.4,-0.2,6.0,11.0,6.0,0.0,11.0,146.0,1.0,20.0,63.0,68.0,13.0,145.0,2.0,10.0,20.0,13.0,6.0,106.0,17.0,2,6,4,66.7,2.0,1.33,0.33,0.5,21.6,0.0,0,1,1.8,1.0,0.16,0.2,1.0,3,3,270,2,0.67,0.0,0.67,0.67,0.67,1.2,0.59,0.08,0.67,0.32,0.4
190,Salis Abdul Samed,MF,Ghana,22-267,2000,2.8,2.0,2,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,4,6.0,8.0,0.0,4.0,1.44,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5,2,0,2,0.0,0.0,0,15.0,0.0,3.0,0.0,145.0,141.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,1.0,0.0,89.0,2046.0,466.0,70.0,70.0,100.0,49.0,54.0,90.7,9.0,15.0,60.0,0,0.0,0.1,0.0,1.0,11.0,0.0,0.0,2.0,169.0,15.0,64.0,82.0,24.0,0.0,169.0,3.0,4.0,75.0,4.0,2.0,121.0,2.0,0,1,0,0.0,0.36,0.0,0.0,,26.9,0.0,0,0,0.0,0.0,0.02,0.0,0.0,3,3,250,0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.01,0.02,0.01,0.02
191,Salman Al-Faraj,MF,Saudi Arabia,33-139,1989,0.5,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0.0,0.0,0,1.0,0.0,0.0,,16.0,13.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,0.0,2.0,75.0,174.0,65.0,8.0,8.0,100.0,3.0,4.0,75.0,1.0,2.0,50.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,1.0,11.0,7.0,0.0,19.0,0.0,0.0,,1.0,2.0,13.0,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,1,1,44,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,Saman Ghoddos,MF,IR Iran,29-103,1993,0.5,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,2,0.0,0.0,0,1.0,0.0,1.0,0.0,20.0,17.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,15.0,0.0,1.0,75.0,193.0,39.0,10.0,10.0,100.0,5.0,6.0,83.3,0.0,3.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,24.0,0.0,2.0,7.0,15.0,1.0,24.0,0.0,0.0,,2.0,1.0,19.0,6.0,0,1,0,0.0,2.0,0.0,0.0,,6.4,0.0,0,0,0.2,0.2,0.18,-0.2,-0.2,1,0,45,0,0.0,0.0,0.0,0.0,0.0,0.2,0.36,0.05,0.41,0.36,0.41
193,Sami Al-Najei,MF,Saudi Arabia,25-314,1997,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0.0,0.0,0,2.0,0.0,1.0,0.0,21.0,18.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,13.0,0.0,0.0,61.9,200.0,64.0,8.0,10.0,80.0,3.0,7.0,42.9,1.0,3.0,33.3,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,3.0,5.0,18.0,1.0,25.0,0.0,0.0,,1.0,1.0,15.0,2.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,1,1,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,Samuel Oum Gouet,MF,Cameroon,25-005,1997,1.1,1.0,1,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,1.0,3.0,0.0,1.0,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0.0,0.0,0,10.0,1.0,0.0,100.0,59.0,59.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,88.1,884.0,306.0,23.0,23.0,100.0,20.0,22.0,90.9,6.0,11.0,54.5,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,65.0,4.0,23.0,38.0,5.0,0.0,65.0,0.0,0.0,,1.0,0.0,40.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,2,1,100,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,Saša Lukić,MF,Serbia,26-127,1996,2.7,2.0,0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,1,3.0,5.0,1.0,2.0,0.73,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,7,1,0,1,0.0,0.0,0,19.0,3.0,3.0,50.0,162.0,159.0,3.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,1.0,88.3,2488.0,505.0,60.0,67.0,89.6,70.0,76.0,92.1,10.0,13.0,76.9,0,0.0,0.1,0.0,0.0,12.0,1.0,1.0,5.0,182.0,6.0,30.0,132.0,21.0,1.0,182.0,0.0,1.0,0.0,2.0,2.0,130.0,3.0,0,1,0,0.0,0.37,0.0,0.0,,16.1,0.0,0,0,0.1,0.1,0.06,-0.1,-0.1,3,3,245,0,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0.0,0.02,0.02,0.02
196,Sebastian Szymański,MF,Poland,23-222,1999,1.5,6.0,3,3.0,2.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,3.0,2,8.0,1.0,0.0,1.0,0.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,3,0,3,0.0,0.0,0,6.0,1.0,5.0,16.7,41.0,39.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,3.0,63.4,442.0,138.0,14.0,20.0,70.0,9.0,12.0,75.0,2.0,3.0,66.7,0,0.0,0.1,0.0,0.0,3.0,0.0,0.0,2.0,61.0,3.0,18.0,28.0,16.0,3.0,61.0,1.0,3.0,33.3,5.0,2.0,35.0,6.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,2,2,134,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,Selim Amallah,MF,Morocco,26-033,1996,4.5,13.0,9,4.0,6.0,3.0,6.0,11.0,54.5,5.0,6.0,1.0,5.0,8,21.0,3.0,0.0,8.0,1.76,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,11,8,0,2,0.0,0.0,0,12.0,2.0,9.0,18.2,87.0,85.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,2.0,74.7,840.0,176.0,42.0,48.0,87.5,17.0,23.0,73.9,3.0,9.0,33.3,0,0.1,0.1,-0.1,3.0,4.0,2.0,0.0,4.0,145.0,5.0,30.0,87.0,29.0,5.0,145.0,1.0,7.0,14.3,15.0,5.0,80.0,8.0,0,2,0,0.0,0.44,0.0,0.0,,13.3,0.0,0,0,0.2,0.2,0.11,-0.2,-0.2,7,4,409,0,0.0,0.0,0.0,0.0,0.0,0.3,0.05,0.02,0.07,0.05,0.07
198,Sergej Milinković-Savić,MF,Serbia,27-294,1995,2.6,5.0,1,2.0,3.0,0.0,3.0,4.0,75.0,1.0,5.0,2.0,3.0,2,7.0,5.0,0.0,4.0,1.54,3.0,0.0,0.0,0.0,1.0,0.0,3.0,1.15,2.0,0.0,0.0,0.0,1.0,0.0,1,0,0,2,4,0,1,0.0,0.0,0,18.0,3.0,3.0,50.0,120.0,118.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,4.0,72.5,1467.0,405.0,44.0,55.0,80.0,33.0,41.0,80.5,8.0,16.0,50.0,0,0.0,0.2,0.0,0.0,9.0,2.0,0.0,10.0,158.0,8.0,33.0,88.0,41.0,4.0,158.0,3.0,6.0,50.0,7.0,2.0,106.0,7.0,1,3,1,33.3,1.16,0.39,0.33,1.0,23.9,0.0,0,0,0.2,0.2,0.06,0.8,0.8,3,3,233,1,0.39,0.0,0.39,0.39,0.39,0.2,0.07,0.0,0.07,0.07,0.07
199,Sergio Busquets,MF,Spain,34-155,1988,4.0,7.0,4,3.0,3.0,1.0,3.0,5.0,60.0,2.0,2.0,0.0,2.0,1,8.0,1.0,0.0,11.0,2.97,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.27,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,3,3,0,0,0.0,0.0,0,28.0,8.0,5.0,61.5,289.0,278.0,11.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,261.0,0.0,2.0,90.3,4222.0,1044.0,124.0,136.0,91.2,111.0,118.0,94.1,16.0,20.0,80.0,0,0.1,0.2,-0.1,3.0,31.0,3.0,0.0,17.0,309.0,6.0,46.0,209.0,54.0,1.0,309.0,1.0,1.0,100.0,2.0,2.0,237.0,13.0,0,2,0,0.0,0.5,0.0,0.0,,20.9,0.0,0,0,0.1,0.1,0.07,-0.1,-0.1,4,4,363,0,0.0,0.0,0.0,0.0,0.0,0.2,0.04,0.02,0.06,0.04,0.06
200,Sofyan Amrabat,MF,Morocco,26-119,1996,7.3,16.0,10,15.0,1.0,0.0,9.0,14.0,64.3,5.0,2.0,1.0,1.0,6,22.0,10.0,0.0,6.0,0.86,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,14,6,1,2,0.0,0.0,0,57.0,2.0,3.0,40.0,322.0,307.0,10.0,8.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,269.0,5.0,2.0,83.5,4620.0,1365.0,114.0,129.0,88.4,123.0,136.0,90.4,24.0,36.0,66.7,0,0.1,0.1,-0.1,2.0,10.0,1.0,0.0,16.0,383.0,23.0,143.0,225.0,18.0,0.0,383.0,0.0,5.0,0.0,9.0,3.0,240.0,0.0,0,1,0,0.0,0.14,0.0,0.0,,28.8,0.0,0,0,0.0,0.0,0.03,0.0,0.0,7,7,660,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.01,0.01,0.0,0.01
201,Son Jun-ho,MF,Korea Republic,30-220,1992,0.8,3.0,3,0.0,3.0,0.0,2.0,2.0,100.0,0.0,3.0,1.0,2.0,3,6.0,0.0,0.0,3.0,3.75,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5,0,0,0,0.0,0.0,0,9.0,0.0,1.0,0.0,59.0,58.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,93.2,1190.0,408.0,21.0,22.0,95.5,23.0,24.0,95.8,11.0,13.0,84.6,0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,5.0,68.0,2.0,17.0,49.0,2.0,0.0,68.0,0.0,0.0,,0.0,0.0,46.0,2.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,3,0,72,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,Sorba Thomas,MF,Wales,23-118,1999,0.0,1.0,1,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0.0,0.0,0,1.0,0.0,0.0,,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,75.0,64.0,24.0,0.0,0.0,,1.0,1.0,100.0,1.0,2.0,50.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,1.0,2.0,3.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,Stephen Eustáquio,MF,Canada,25-362,1996,1.4,4.0,2,2.0,2.0,0.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,2,6.0,6.0,0.0,6.0,4.32,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,0.0,0.0,0,10.0,1.0,1.0,50.0,93.0,89.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,83.0,0.0,0.0,89.2,1443.0,497.0,40.0,41.0,97.6,29.0,29.0,100.0,12.0,17.0,70.6,0,0.2,0.3,-0.2,2.0,8.0,3.0,0.0,10.0,109.0,8.0,17.0,69.0,23.0,1.0,109.0,1.0,1.0,100.0,0.0,2.0,76.0,2.0,0,3,0,0.0,2.16,0.0,0.0,,19.8,0.0,0,0,0.2,0.2,0.06,-0.2,-0.2,2,2,125,0,0.0,0.0,0.0,0.0,0.0,0.3,0.13,0.11,0.24,0.13,0.24
204,Steven Berghuis,MF,Netherlands,30-364,1991,2.2,2.0,1,1.0,0.0,1.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,0,2.0,0.0,0.0,3.0,1.59,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.53,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,4,0,0,13,0.0,0.0,0,8.0,1.0,2.0,33.3,131.0,121.0,10.0,6.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,97.0,0.0,2.0,74.0,1789.0,507.0,41.0,51.0,80.4,33.0,44.0,75.0,17.0,24.0,70.8,1,0.1,0.2,0.9,2.0,17.0,2.0,1.0,8.0,141.0,0.0,10.0,84.0,49.0,2.0,141.0,1.0,4.0,25.0,1.0,1.0,109.0,11.0,0,5,0,0.0,2.25,0.0,0.0,,22.5,1.0,0,0,0.3,0.3,0.05,-0.3,-0.3,4,1,200,0,0.0,0.45,0.45,0.0,0.45,0.3,0.13,0.04,0.17,0.13,0.17
205,Tajon Buchanan,MF,Canada,23-313,1999,2.9,1.0,1,1.0,0.0,0.0,1.0,5.0,20.0,4.0,3.0,0.0,3.0,3,4.0,0.0,0.0,9.0,3.12,7.0,0.0,0.0,1.0,1.0,0.0,1.0,0.35,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,6,6,2,8,0.0,0.0,0,14.0,1.0,2.0,33.3,89.0,81.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,61.0,0.0,4.0,68.5,806.0,261.0,40.0,47.0,85.1,18.0,27.0,66.7,1.0,8.0,12.5,1,0.5,0.5,0.5,4.0,5.0,4.0,2.0,7.0,131.0,3.0,20.0,42.0,72.0,8.0,131.0,7.0,25.0,28.0,8.0,7.0,95.0,17.0,0,5,0,0.0,1.73,0.0,0.0,,15.0,0.0,0,0,0.9,0.9,0.19,-0.9,-0.9,3,3,260,0,0.0,0.35,0.35,0.0,0.35,1.4,0.33,0.17,0.5,0.33,0.5
206,Teun Koopmeiners,MF,Netherlands,24-293,1998,2.4,10.0,5,2.0,8.0,0.0,5.0,8.0,62.5,3.0,2.0,1.0,1.0,4,14.0,4.0,0.0,4.0,1.91,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.96,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0,6,1,0,2,0.0,0.0,0,12.0,4.0,3.0,57.1,119.0,112.0,5.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,90.0,2.0,5.0,75.6,1448.0,490.0,47.0,53.0,88.7,36.0,42.0,85.7,6.0,11.0,54.5,1,0.2,0.1,0.8,2.0,9.0,0.0,0.0,6.0,149.0,7.0,32.0,95.0,22.0,0.0,149.0,1.0,2.0,50.0,2.0,4.0,99.0,7.0,0,2,1,50.0,0.82,0.41,0.0,0.0,27.6,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,5,1,219,0,0.0,0.41,0.41,0.0,0.41,0.3,0.04,0.09,0.13,0.04,0.13
207,Thiago Almada,MF,Argentina,21-236,2001,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,12.86,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,100.0,207.0,26.0,5.0,5.0,100.0,7.0,7.0,100.0,0.0,0.0,,0,0.2,0.1,-0.2,1.0,0.0,1.0,0.0,1.0,15.0,0.0,0.0,8.0,7.0,0.0,15.0,0.0,0.0,,2.0,0.0,15.0,2.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,1,0,7,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,3.16,3.16,0.0,3.16
208,Thomas Delaney,MF,Denmark,31-106,1991,0.5,1.0,1,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0.0,0.0,0,2.0,2.0,1.0,66.7,29.0,28.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,82.8,394.0,73.0,11.0,12.0,91.7,11.0,13.0,84.6,1.0,2.0,50.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,31.0,2.0,6.0,19.0,6.0,1.0,31.0,0.0,0.0,,0.0,0.0,23.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,1,1,44,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,Thomas Partey,MF,Ghana,29-188,1993,3.0,9.0,5,8.0,1.0,0.0,4.0,4.0,100.0,0.0,8.0,2.0,6.0,0,9.0,8.0,0.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,2,0,1,0.0,0.0,0,21.0,6.0,3.0,66.7,176.0,171.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,2.0,83.0,2483.0,822.0,67.0,76.0,88.2,58.0,65.0,89.2,16.0,25.0,64.0,0,0.1,0.2,-0.1,2.0,18.0,2.0,0.0,14.0,220.0,17.0,66.0,129.0,28.0,3.0,220.0,3.0,3.0,100.0,5.0,4.0,148.0,5.0,0,2,0,0.0,0.67,0.0,0.0,,16.8,0.0,0,0,0.2,0.2,0.1,-0.2,-0.2,3,3,270,0,0.0,0.0,0.0,0.0,0.0,0.3,0.07,0.02,0.09,0.07,0.09
210,Tyler Adams,MF,United States,23-307,1999,4.0,11.0,9,7.0,4.0,0.0,3.0,7.0,42.9,4.0,6.0,0.0,6.0,4,15.0,6.0,0.0,3.0,0.75,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,5,5,0,2,0.0,0.0,0,33.0,5.0,2.0,71.4,271.0,255.0,14.0,11.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,241.0,2.0,4.0,88.9,4348.0,1095.0,111.0,121.0,91.7,103.0,110.0,93.6,24.0,27.0,88.9,0,0.4,0.4,-0.4,2.0,23.0,3.0,0.0,17.0,307.0,8.0,67.0,205.0,36.0,0.0,307.0,1.0,1.0,100.0,4.0,3.0,192.0,2.0,0,1,0,0.0,0.25,0.0,0.0,,30.4,0.0,0,0,0.0,0.0,0.02,0.0,0.0,4,4,360,0,0.0,0.0,0.0,0.0,0.0,0.5,0.01,0.11,0.12,0.01,0.12
