,player,position,team,age,birth_year,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,miscontrols,dispossessed,passes_received,progressive_passes_received,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,games,games_starts,minutes,goals_pens,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,npxg_xg_assist,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90
79,Jonathan David,FW,Canada,22-338,2000,2.1,1.0,1,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.47,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0,5.0,1.0,2.0,33.3,60.0,53.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,3.0,68.3,599.0,139.0,27.0,33.0,81.8,9.0,12.0,75.0,4.0,8.0,50.0,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,84.0,1.0,7.0,46.0,31.0,11.0,84.0,0.0,4.0,0.0,8.0,2.0,58.0,16.0,0,8,1,12.5,3.75,0.47,0.0,0.0,14.1,0.0,0,0,1.0,0.7,0.09,-1.0,-0.7,3,2,192,0,0.0,0.0,0.0,0.0,0.0,0.7,0.49,0.0,0.49,0.35,0.35
80,Jordan Ayew,FW,Ghana,31-098,1991,1.5,3.0,3,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,4.0,1.0,0.0,7.0,4.63,3.0,2.0,0.0,1.0,1.0,0.0,2.0,1.32,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,2,5,0,8,0.0,0.0,0,8.0,0.0,5.0,0.0,46.0,34.0,12.0,2.0,0.0,0.0,2.0,6.0,6.0,0.0,0.0,35.0,0.0,2.0,76.1,521.0,104.0,19.0,19.0,100.0,11.0,16.0,68.8,2.0,6.0,33.3,1,0.5,0.4,0.5,3.0,0.0,1.0,1.0,2.0,68.0,1.0,10.0,34.0,26.0,0.0,68.0,1.0,7.0,14.3,5.0,4.0,42.0,6.0,0,1,1,100.0,0.66,0.66,0.0,0.0,21.2,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1,3,2,136,0,0.0,0.66,0.66,0.0,0.66,0.5,0.03,0.32,0.36,0.03,0.36
81,Jordan Morris,FW,United States,28-053,1994,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0.0,0.0,0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,25.0,11.0,0.0,1.0,2.0,50.0,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,4.0,2.0,5.0,0.0,0.0,,0.0,0.0,3.0,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,2,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Josh Sargent,FW,United States,22-301,2000,1.7,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,1.0,0.0,0.0,2.0,1.15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,1,0.0,0.0,0,1.0,3.0,6.0,33.3,33.0,31.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,1.0,87.9,321.0,35.0,18.0,19.0,94.7,7.0,7.0,100.0,0.0,1.0,0.0,0,0.1,0.1,-0.1,1.0,1.0,1.0,0.0,1.0,48.0,0.0,4.0,18.0,26.0,5.0,48.0,2.0,2.0,100.0,5.0,4.0,35.0,14.0,0,4,1,25.0,2.29,0.57,0.0,0.0,14.0,0.0,0,0,0.4,0.4,0.09,-0.4,-0.4,3,2,157,0,0.0,0.0,0.0,0.0,0.0,0.4,0.21,0.04,0.25,0.21,0.25
83,João Félix,FW,Portugal,23-038,1999,3.7,4.0,2,2.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1,5.0,1.0,0.0,7.0,1.91,6.0,0.0,0.0,1.0,0.0,0.0,2.0,0.55,2.0,0.0,0.0,0.0,0.0,0.0,1,0,0,8,9,1,4,0.0,0.0,0,9.0,2.0,1.0,66.7,122.0,119.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,91.0,1.0,3.0,74.6,1335.0,254.0,55.0,69.0,79.7,30.0,37.0,81.1,5.0,9.0,55.6,2,0.4,0.2,1.6,3.0,7.0,3.0,0.0,7.0,153.0,1.0,12.0,66.0,78.0,13.0,153.0,2.0,8.0,25.0,5.0,0.0,130.0,21.0,1,11,3,27.3,2.99,0.82,0.09,0.33,18.6,0.0,0,0,0.9,0.9,0.08,0.1,0.1,4,4,331,1,0.27,0.54,0.82,0.27,0.82,1.2,0.24,0.1,0.34,0.24,0.34
84,João Mário,FW,Portugal,29-333,1993,0.9,2.0,1,0.0,1.0,1.0,2.0,3.0,66.7,1.0,2.0,0.0,2.0,0,2.0,0.0,0.0,2.0,2.14,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0.0,0.0,0,5.0,0.0,2.0,0.0,40.0,37.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,37.0,1.0,0.0,92.5,516.0,92.0,22.0,23.0,95.7,9.0,10.0,90.0,3.0,3.0,100.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,52.0,0.0,0.0,24.0,29.0,2.0,52.0,0.0,1.0,0.0,2.0,0.0,34.0,3.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,2,1,84,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Julián Álvarez,FW,Argentina,22-321,2000,5.2,4.0,2,3.0,0.0,1.0,0.0,2.0,0.0,2.0,8.0,0.0,8.0,0,4.0,3.0,0.0,10.0,1.94,7.0,0.0,0.0,2.0,1.0,0.0,2.0,0.39,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,13,2,5,3,1.0,0.0,0,21.0,2.0,10.0,16.7,121.0,117.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,93.0,0.0,5.0,76.9,1159.0,132.0,62.0,73.0,84.9,17.0,24.0,70.8,5.0,6.0,83.3,0,0.1,0.7,-0.1,2.0,2.0,2.0,1.0,3.0,174.0,1.0,20.0,63.0,94.0,20.0,174.0,0.0,3.0,0.0,11.0,7.0,118.0,21.0,4,11,8,72.7,2.13,1.55,0.36,0.5,12.2,0.0,0,0,2.6,2.6,0.24,1.4,1.4,7,5,464,4,0.78,0.0,0.78,0.78,0.78,2.7,0.51,0.02,0.53,0.51,0.53
86,Junior Hoilett,FW,Canada,32-196,1990,1.8,8.0,4,1.0,2.0,5.0,3.0,4.0,75.0,1.0,0.0,0.0,0.0,1,9.0,0.0,0.0,7.0,3.91,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,5,1,13,0.0,0.0,0,8.0,0.0,0.0,,59.0,50.0,8.0,0.0,0.0,0.0,1.0,5.0,1.0,4.0,0.0,43.0,1.0,2.0,72.9,743.0,324.0,23.0,26.0,88.5,10.0,14.0,71.4,7.0,13.0,53.8,0,0.4,0.4,-0.4,4.0,3.0,6.0,3.0,6.0,78.0,0.0,5.0,35.0,39.0,2.0,78.0,2.0,7.0,28.6,5.0,2.0,47.0,6.0,0,4,0,0.0,2.24,0.0,0.0,,24.3,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,3,2,161,0,0.0,0.0,0.0,0.0,0.0,0.5,0.08,0.21,0.28,0.08,0.28
87,Kai Havertz,FW,Germany,23-190,1999,1.1,1.0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,2.0,0.0,0.0,7.0,6.12,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,0,3,2,0.0,0.0,0,3.0,0.0,2.0,0.0,34.0,32.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,1.0,79.4,388.0,89.0,12.0,14.0,85.7,10.0,10.0,100.0,2.0,2.0,100.0,0,0.2,0.5,-0.2,2.0,2.0,3.0,1.0,4.0,46.0,0.0,1.0,18.0,27.0,11.0,46.0,0.0,0.0,,4.0,0.0,36.0,7.0,2,5,3,60.0,4.41,2.65,0.4,0.67,13.1,0.0,0,0,1.4,1.4,0.27,0.6,0.6,2,1,102,2,1.76,0.0,1.76,1.76,1.76,1.6,1.19,0.17,1.36,1.19,1.36
88,Kamaldeen Sulemana,FW,Ghana,20-306,2002,0.6,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2,2,0,4,0.0,0.0,0,0.0,2.0,1.0,66.7,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,52.6,124.0,31.0,8.0,10.0,80.0,2.0,4.0,50.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,28.0,2.0,3.0,5.0,22.0,4.0,28.0,1.0,5.0,20.0,1.0,1.0,24.0,4.0,0,1,1,100.0,1.55,1.55,0.0,0.0,21.8,0.0,0,0,0.1,0.1,0.06,-0.1,-0.1,2,0,58,0,0.0,0.0,0.0,0.0,0.0,0.1,0.09,0.0,0.09,0.09,0.09
89,Karim Ansarifard,FW,IR Iran,32-259,1990,0.4,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1,1.0,0.0,0.0,3.0,7.5,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0.0,0.0,0,0.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,80.0,48.0,10.0,2.0,3.0,66.7,1.0,1.0,100.0,0.0,0.0,,0,0.1,0.0,-0.1,1.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,5.0,5.0,2.0,11.0,0.0,0.0,,2.0,1.0,6.0,1.0,0,1,0,0.0,2.57,0.0,0.0,,21.9,0.0,0,0,0.1,0.1,0.07,-0.1,-0.1,2,0,35,0,0.0,0.0,0.0,0.0,0.0,0.1,0.17,0.2,0.36,0.17,0.36
90,Karl Toko Ekambi,FW,Cameroon,30-095,1992,1.8,1.0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2,3.0,0.0,0.0,6.0,3.25,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,0,3,0.0,0.0,0,8.0,1.0,4.0,20.0,53.0,50.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,43.0,0.0,2.0,81.1,784.0,115.0,23.0,27.0,85.2,13.0,13.0,100.0,7.0,10.0,70.0,0,0.3,0.4,-0.3,3.0,3.0,0.0,0.0,0.0,66.0,1.0,7.0,38.0,24.0,5.0,66.0,1.0,4.0,25.0,3.0,4.0,47.0,5.0,0,2,1,50.0,1.08,0.54,0.0,0.0,15.6,0.0,0,0,0.2,0.2,0.09,-0.2,-0.2,3,2,166,0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.14,0.24,0.1,0.24
91,Karol Świderski,FW,Poland,25-329,1997,0.5,4.0,1,1.0,1.0,2.0,2.0,3.0,66.7,1.0,0.0,0.0,0.0,2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0,3.0,1.0,1.0,50.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,100.0,113.0,6.0,3.0,3.0,100.0,3.0,3.0,100.0,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,3.0,7.0,5.0,0.0,14.0,0.0,0.0,,3.0,0.0,6.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,1,1,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,Kasper Dolberg,FW,Denmark,25-073,1997,1.3,1.0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0,1.0,0.0,2.0,1.58,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,1,1,0.0,0.0,0,3.0,0.0,1.0,0.0,18.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,83.3,186.0,38.0,8.0,11.0,72.7,6.0,6.0,100.0,0.0,0.0,,0,0.1,0.0,-0.1,1.0,0.0,2.0,1.0,2.0,34.0,1.0,4.0,12.0,19.0,4.0,34.0,1.0,3.0,33.3,9.0,4.0,27.0,12.0,0,3,1,33.3,2.37,0.79,0.0,0.0,8.6,0.0,0,0,0.4,0.4,0.13,-0.4,-0.4,3,1,114,0,0.0,0.0,0.0,0.0,0.0,0.5,0.31,0.05,0.37,0.31,0.37
93,Kevin De Bruyne,FW,Belgium,31-173,1991,3.0,1.0,1,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0,1.0,3.0,0.0,11.0,3.67,6.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,18,0.0,0.0,0,11.0,4.0,0.0,100.0,136.0,118.0,17.0,5.0,4.0,2.0,5.0,7.0,0.0,6.0,0.0,93.0,1.0,8.0,68.4,1807.0,747.0,38.0,45.0,84.4,40.0,54.0,74.1,15.0,27.0,55.6,0,0.9,0.8,-0.9,8.0,17.0,9.0,2.0,21.0,163.0,0.0,17.0,74.0,76.0,3.0,163.0,4.0,8.0,50.0,7.0,4.0,112.0,19.0,0,7,2,28.6,2.33,0.67,0.0,0.0,23.3,1.0,0,0,0.2,0.2,0.03,-0.2,-0.2,3,3,270,0,0.0,0.0,0.0,0.0,0.0,1.1,0.08,0.3,0.38,0.08,0.38
94,Kevin Rodríguez,FW,Ecuador,22-289,2000,0.0,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,2,1,50.0,90.0,45.0,0.0,0.0,,,0,0,,,,,,2,0,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,
95,Kieffer Moore,FW,Wales,30-132,1992,2.5,1.0,0,1.0,0.0,0.0,0.0,0.0,,0.0,3.0,1.0,2.0,2,3.0,7.0,0.0,6.0,2.4,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5,4,1,0,0.0,0.0,0,7.0,11.0,6.0,64.7,56.0,56.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,2.0,64.3,564.0,87.0,17.0,27.0,63.0,15.0,20.0,75.0,2.0,2.0,100.0,0,0.2,0.1,-0.2,4.0,3.0,1.0,0.0,3.0,95.0,8.0,11.0,38.0,46.0,12.0,95.0,0.0,1.0,0.0,10.0,3.0,71.0,15.0,0,6,2,33.3,2.4,0.8,0.0,0.0,16.2,0.0,0,0,1.0,1.0,0.17,-1.0,-1.0,3,2,225,0,0.0,0.0,0.0,0.0,0.0,1.3,0.41,0.1,0.51,0.41,0.51
96,Kingsley Coman,FW,France,26-188,1996,1.9,3.0,2,1.0,2.0,0.0,1.0,2.0,50.0,1.0,3.0,0.0,3.0,2,5.0,1.0,0.0,4.0,2.59,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,2,0,13,0.0,0.0,0,12.0,2.0,4.0,33.3,72.0,64.0,8.0,2.0,0.0,0.0,1.0,5.0,2.0,3.0,0.0,56.0,0.0,1.0,77.8,841.0,120.0,32.0,35.0,91.4,20.0,25.0,80.0,4.0,10.0,40.0,0,0.1,0.2,-0.1,1.0,1.0,2.0,1.0,1.0,102.0,3.0,15.0,39.0,53.0,2.0,102.0,6.0,10.0,60.0,6.0,7.0,69.0,10.0,0,1,0,0.0,0.53,0.0,0.0,,10.7,0.0,0,0,0.2,0.2,0.16,-0.2,-0.2,6,1,169,0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.05,0.15,0.1,0.15
97,Kristijan Jakić,FW,Croatia,25-218,1997,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,Krzysztof Piątek,FW,Poland,27-170,1995,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0,1.0,2.0,6.0,25.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,33.3,35.0,0.0,1.0,2.0,50.0,1.0,3.0,33.3,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,6.0,2.0,1.0,9.0,0.0,0.0,,1.0,1.0,7.0,0.0,0,1,0,0.0,3.21,0.0,0.0,,15.6,0.0,0,0,0.0,0.0,0.03,0.0,0.0,2,0,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09
99,Krépin Diatta,FW,Senegal,23-296,1999,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,4.0,1.99,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,2,2,4,0.0,0.0,0,11.0,2.0,1.0,66.7,73.0,71.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,60.0,1.0,0.0,82.2,786.0,241.0,43.0,46.0,93.5,8.0,15.0,53.3,4.0,5.0,80.0,0,0.2,0.2,-0.2,3.0,3.0,3.0,1.0,6.0,88.0,0.0,5.0,34.0,51.0,2.0,88.0,1.0,3.0,33.3,7.0,7.0,76.0,4.0,0,3,1,33.3,1.49,0.5,0.0,0.0,16.5,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,3,3,181,0,0.0,0.0,0.0,0.0,0.0,0.3,0.06,0.09,0.16,0.06,0.16
100,Kudus Mohammed,FW,Ghana,22-138,2000,2.7,5.0,4,3.0,0.0,2.0,1.0,2.0,50.0,1.0,4.0,0.0,4.0,1,6.0,0.0,0.0,5.0,1.82,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,3,5,1,6,1.0,0.0,0,22.0,0.0,4.0,0.0,87.0,78.0,8.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,62.0,1.0,3.0,71.3,1060.0,233.0,28.0,38.0,73.7,23.0,27.0,85.2,9.0,14.0,64.3,0,0.0,0.1,0.0,0.0,4.0,0.0,0.0,5.0,118.0,0.0,19.0,45.0,59.0,6.0,118.0,10.0,15.0,66.7,4.0,6.0,76.0,13.0,2,8,4,50.0,2.91,1.46,0.25,0.5,21.8,0.0,0,0,0.8,0.8,0.1,1.2,1.2,3,3,247,2,0.73,0.0,0.73,0.73,0.73,0.8,0.3,0.0,0.3,0.3,0.3
101,Kwon Chang-hoon,FW,Korea Republic,28-171,1994,0.6,1.0,0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,2.0,3.21,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0.0,0.0,0,3.0,0.0,2.0,0.0,25.0,24.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,2.0,76.0,311.0,56.0,10.0,12.0,83.3,7.0,7.0,100.0,2.0,4.0,50.0,0,0.2,0.2,-0.2,1.0,2.0,1.0,1.0,1.0,28.0,0.0,1.0,14.0,13.0,3.0,28.0,0.0,0.0,,1.0,1.0,22.0,3.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,1,1,56,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.29,0.29,0.0,0.29
102,Kylian Mbappé,FW,France,23-363,1998,6.6,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,46.0,7.29,28.0,1.0,7.0,8.0,2.0,0.0,11.0,1.74,7.0,0.0,0.0,4.0,0.0,0.0,0,0,0,7,7,6,25,0.0,0.0,0,20.0,1.0,4.0,20.0,229.0,216.0,13.0,3.0,3.0,2.0,4.0,5.0,3.0,0.0,0.0,173.0,0.0,14.0,75.5,2567.0,645.0,110.0,123.0,89.4,48.0,61.0,78.7,12.0,25.0,48.0,2,1.3,1.3,0.7,11.0,16.0,8.0,2.0,16.0,325.0,0.0,8.0,98.0,225.0,61.0,323.0,25.0,52.0,48.1,21.0,10.0,262.0,58.0,8,29,11,37.9,4.36,1.66,0.21,0.55,17.1,1.0,2,2,5.2,3.6,0.13,2.8,2.4,7,6,598,6,1.2,0.3,1.51,0.9,1.2,5.0,0.82,0.21,1.03,0.57,0.79
103,Lautaro Martínez,FW,Argentina,25-118,1997,2.7,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,1,1.0,0.0,0.0,7.0,3.26,3.0,0.0,0.0,4.0,0.0,0.0,1.0,0.47,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,5,5,0,0.0,0.0,0,13.0,6.0,6.0,50.0,62.0,53.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,74.2,567.0,21.0,32.0,39.0,82.1,11.0,15.0,73.3,1.0,1.0,100.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,96.0,1.0,7.0,43.0,46.0,17.0,96.0,2.0,5.0,40.0,9.0,6.0,74.0,21.0,0,14,4,28.6,5.23,1.49,0.0,0.0,12.6,0.0,0,0,1.8,1.8,0.13,-1.8,-1.8,6,2,241,0,0.0,0.0,0.0,0.0,0.0,1.9,0.86,0.02,0.87,0.86,0.87
104,Leandro Trossard,FW,Belgium,28-014,1994,1.1,1.0,1,0.0,1.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,0,1.0,0.0,0.0,3.0,2.62,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,2,0.0,0.0,0,7.0,0.0,0.0,,57.0,56.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,43.0,0.0,2.0,75.4,822.0,144.0,21.0,26.0,80.8,16.0,21.0,76.2,6.0,7.0,85.7,0,0.1,0.0,-0.1,2.0,4.0,0.0,0.0,3.0,66.0,1.0,6.0,34.0,27.0,3.0,66.0,0.0,4.0,0.0,2.0,1.0,51.0,8.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,3,1,103,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.08,0.08,0.0,0.08
105,Leroy Sané,FW,Germany,26-341,1996,1.2,1.0,1,1.0,0.0,0.0,0.0,4.0,0.0,4.0,2.0,0.0,2.0,0,1.0,1.0,0.0,7.0,5.68,6.0,0.0,1.0,0.0,0.0,0.0,2.0,1.62,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0.0,0.0,0,6.0,1.0,1.0,50.0,58.0,58.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,81.0,647.0,273.0,22.0,28.0,78.6,15.0,16.0,93.8,2.0,3.0,66.7,1,1.8,1.9,-0.8,4.0,6.0,6.0,1.0,9.0,68.0,1.0,3.0,23.0,43.0,7.0,68.0,3.0,6.0,50.0,0.0,3.0,61.0,9.0,0,3,0,0.0,2.43,0.0,0.0,,25.4,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,2,1,111,0,0.0,0.81,0.81,0.0,0.81,1.9,0.09,1.44,1.54,0.09,1.54
