"","Season","Squad","Comp","Player","Pos","Age","MP","Starts_Playing_Time","Min_Playing_Time","Mins_Per_90_Playing_Time","Gls","Ast","G_minus_PK","PK","PKatt","CrdY","CrdR","Gls_Per_Minutes","Ast_Per_Minutes","G+A_Per_Minutes","G_minus_PK_Per_Minutes","G+A_minus_PK_Per_Minutes","PlayerURL"
"14",NA,"2022 Argentina","WCQ — CONMEBOL M","Cristian Romero","DF","23",7,7,565,6.3,1,0,1,0,0,3,0,0.16,0,0.16,0.16,0.16,"https://fbref.com/en/players/a3d94a58/Cristian-Romero"
"15",NA,"2022 Argentina","WCQ — CONMEBOL M","Lucas Martínez Quarta","DF","25",8,6,515,5.7,0,0,0,0,0,1,0,0,0,0,0,0,"https://fbref.com/en/players/3ec3c1c9/Lucas-Martinez-Quarta"
"16",NA,"2022 Argentina","WCQ — CONMEBOL M","Franco Armani","GK","35",5,5,450,5,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/b3e42951/Franco-Armani"
"17",NA,"2022 Argentina","WCQ — CONMEBOL M","Lucas Ocampos","MF,FW","27",7,5,349,3.9,0,0,0,0,0,1,0,0,0,0,0,0,"https://fbref.com/en/players/a08b974a/Lucas-Ocampos"
"18",NA,"2022 Argentina","WCQ — CONMEBOL M","Germán Pezzella","DF","30",6,4,425,4.7,0,0,0,0,0,2,0,0,0,0,0,0,"https://fbref.com/en/players/8c725b43/German-Pezzella"
"19",NA,"2022 Argentina","WCQ — CONMEBOL M","Guido Rodríguez","MF","27",8,3,339,3.8,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/34e393f2/Guido-Rodriguez"
"20",NA,"2022 Argentina","WCQ — CONMEBOL M","Papu Gómez","MF","33",7,3,308,3.4,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/6e4df551/Papu-Gomez"
"21",NA,"2022 Argentina","WCQ — CONMEBOL M","Joaquín Correa","MF,FW","27",10,2,395,4.4,2,0,2,0,0,0,0,0.46,0,0.46,0.46,0.46,"https://fbref.com/en/players/45b9b619/Joaquin-Correa"
"22",NA,"2022 Argentina","WCQ — CONMEBOL M","Lisandro Martínez","DF","24",4,2,270,3,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/bac46a10/Lisandro-Martinez"
"23",NA,"2022 Argentina","WCQ — CONMEBOL M","Exequiel Palacios","MF","23",10,2,248,2.8,0,0,0,0,0,1,0,0,0,0,0,0,"https://fbref.com/en/players/e82adcab/Exequiel-Palacios"
"24",NA,"2022 Argentina","WCQ — CONMEBOL M","Alexis Mac Allister","MF","23",2,2,127,1.4,0,0,0,0,0,1,0,0,0,0,0,0,"https://fbref.com/en/players/83d074ff/Alexis-Mac-Allister"
"25",NA,"2022 Argentina","WCQ — CONMEBOL M","Julián Álvarez","FW","22",6,1,160,1.8,1,0,1,0,0,0,0,0.56,0,0.56,0.56,0.56,"https://fbref.com/en/players/15ab5a2b/Julian-Alvarez"
"26",NA,"2022 Argentina","WCQ — CONMEBOL M","Juan Foyth","DF","24",4,1,126,1.4,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/6c7762c3/Juan-Foyth"
"27",NA,"2022 Argentina","WCQ — CONMEBOL M","Juan Musso","GK","27",1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/a111cf41/Juan-Musso"
"28",NA,"2022 Argentina","WCQ — CONMEBOL M","Gerónimo Rulli","GK","29",1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/625c144a/Geronimo-Rulli"
"29",NA,"2022 Argentina","WCQ — CONMEBOL M","Paulo Dybala","MF","28",3,1,78,0.9,0,1,0,0,0,1,0,0,1.15,1.15,0,1.15,"https://fbref.com/en/players/e0921a4f/Paulo-Dybala"
"30",NA,"2022 Argentina","WCQ — CONMEBOL M","Ángel Correa","FW,MF","26",6,0,136,1.5,1,0,1,0,0,0,0,0.66,0,0.66,0.66,0.66,"https://fbref.com/en/players/01eb744d/Angel-Correa"
"31",NA,"2022 Argentina","WCQ — CONMEBOL M","Agustín Marchesín","GK","33",1,0,51,0.6,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/853b7c48/Agustin-Marchesin"
"32",NA,"2022 Argentina","WCQ — CONMEBOL M","Nicolás Domínguez","MF","23",4,0,42,0.5,0,0,0,0,0,1,0,0,0,0,0,0,"https://fbref.com/en/players/20b3a502/Nicolas-Dominguez"
"33",NA,"2022 Argentina","WCQ — CONMEBOL M","Maximiliano Meza","FW,MF","29",1,0,33,0.4,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/e5e15e0a/Maximiliano-Meza"
"34",NA,"2022 Argentina","WCQ — CONMEBOL M","Eduardo Salvio","FW,MF","31",1,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/5f424f35/Eduardo-Salvio"
"35",NA,"2022 Argentina","WCQ — CONMEBOL M","Lucas Alario","FW","29",2,0,23,0.3,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/834d0be5/Lucas-Alario"
"36",NA,"2022 Argentina","WCQ — CONMEBOL M","Facundo Medina","DF","22",2,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/6f5ec8bb/Facundo-Medina"
"37",NA,"2022 Argentina","WCQ — CONMEBOL M","Emi Buendía","FW,MF","25",1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/66b76d44/Emi-Buendia"
"38",NA,"2022 Argentina","WCQ — CONMEBOL M","Lucas Boyé","FW","25",1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/d49f3e6b/Lucas-Boye"
"39",NA,"2022 Argentina","WCQ — CONMEBOL M","Sergio Agüero","FW","33",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/4d034881/Sergio-Aguero"
"40",NA,"2022 Argentina","WCQ — CONMEBOL M","Esteban Andrada","GK","31",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/775d365e/Esteban-Andrada"
"41",NA,"2022 Argentina","WCQ — CONMEBOL M","Walter Kannemann","DF","30",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/5b37f2f8/Walter-Kannemann"
"42",NA,"2022 Argentina","WCQ — CONMEBOL M","Manuel Lanzini","MF","28",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/26f6dca8/Manuel-Lanzini"
"43",NA,"2022 Argentina","WCQ — CONMEBOL M","Nehuén Pérez","DF","21",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/f7c491f1/Nehuen-Perez"
"44",NA,"2022 Argentina","WCQ — CONMEBOL M","Agustín Rossi","GK","26",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/ef223e5f/Agustin-Rossi"
"45",NA,"2022 Argentina","WCQ — CONMEBOL M","Giovanni Simeone","FW","26",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/343c0d52/Giovanni-Simeone"
